Player,G,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PProd,OWS,DWS,WS,PER,ORB_PCT,DRB_PCT,TRB_PCT,AST_PCT,STL_PCT,BLK_PCT,TOV_PCT,USG_PCT,OBPM,DBPM,BPM,FG_PER_40,FGA_PER_40,2P_PER_40,2PA_PER_40,3P_PER_40,3PA_PER_40,FT_PER_40,FTA_PER_40,ORB_PER_40,DRB_PER_40,TRB_PER_40,AST_PER_40,STL_PER_40,BLK_PER_40,TOV_PER_40,PF_PER_40,PTS_PER_40,FG_PCT,2P_PCT,3P_PCT,FT_PCT,eFG_PCT,TS_PCT,3PAr,FTr
Shawne Williams,36,1002,156,375,108,221,48,154,114,145,0,0,222,67,50,49,0,0,474,0.0,1.7,3.7,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.22754491,14.97005988,4.311377246,8.822355289,1.916167665,6.147704591,4.550898204,5.788423154,0.0,0.0,8.862275449,2.674650699,1.996007984,1.956087824,0.0,0.0,18.92215569,0.416,0.488687782805,0.311688311688,0.786206896552,0.48,54.0109389243,0.410666666667,0.386666666667
Shayne Whittington,114,2574,416,807,408,759,8,48,279,367,228,509,737,81,61,130,150,238,1119,1073.0,6.9,4.7,11.7,19.56177156,12.63286713,22.06324786,17.29222999,5.413791764,1.531390831,5.153341103,15.22746698,19.44230769,0.133216783,1.866744367,2.003613054,6.464646465,12.54079254,6.34032634,11.79487179,0.124320124,0.745920746,4.335664336,5.703185703,3.543123543,7.90986791,11.45299145,1.258741259,0.947940948,2.02020202,2.331002331,3.698523699,17.38927739,0.515489467162,0.537549407115,0.166666666667,0.760217983651,0.520446096654,57.7709400297,0.0594795539033,0.454770755886
Shelden Williams,139,3903,687,1202,683,1190,4,12,550,792,0,0,1262,119,161,422,0,0,1928,0.0,12.3,16.8,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.040737894,12.31872918,6.999743787,12.19574686,0.040994107,0.122982321,5.636689726,8.116833205,0.0,0.0,12.93364079,1.219574686,1.650012811,4.324878299,0.0,0.0,19.75915962,0.571547420965,0.573949579832,0.333333333333,0.694444444444,0.573211314476,62.1742944121,0.00998336106489,0.658901830283
Sheldon McClellan,141,4237,634,1392,456,869,178,523,517,632,126,408,534,180,133,22,180,183,1963,1767.0,13.3,5.1,18.4,41.49823883,7.429464468,22.53537323,15.12365788,18.07031366,3.909527962,1.036626293,19.08184623,46.77073054,10.47486187,1.736653162,12.21151504,5.985367005,13.14137361,4.304932735,8.203917866,1.68043427,4.937455747,4.880811895,5.966485721,1.189520887,3.851781921,5.041302809,1.699315553,1.255605381,0.207694123,1.699315553,1.727637479,18.53198017,0.455459770115,0.524741081703,0.34034416826,0.818037974684,0.519396551724,58.7696397777,0.375718390805,0.454022988506
Shelvin Mack,76,2392,393,916,234,486,159,430,200,265,47,265,312,246,82,8,172,137,1145,1103.0,6.3,4.0,10.4,21.0,2.396153846,13.68653846,8.043269231,25.00192308,2.1625,0.401923077,14.20192308,27.17307692,2.599038462,0.490384615,3.089423077,6.571906355,15.31772575,3.913043478,8.127090301,2.658862876,7.190635452,3.344481605,4.431438127,0.785953177,4.431438127,5.217391304,4.113712375,1.371237458,0.133779264,2.876254181,2.2909699,19.14715719,0.42903930131,0.481481481481,0.36976744186,0.754716981132,0.515829694323,55.442572148,0.46943231441,0.289301310044
Sherron Collins,36,1187,185,434,115,245,70,189,118,138,8,67,75,161,39,2,85,60,558,552.0,3.7,1.7,5.4,18.9,0.8,5.6,3.4,24.4,1.9,0.2,14.5,23.8,0.0,0.0,0.0,6.234203875,14.62510531,3.875315922,8.256107835,2.358887953,6.368997473,3.97641112,4.650379107,0.269587195,2.257792755,2.527379949,5.425442291,1.314237574,0.067396799,2.864363943,2.02190396,18.80370682,0.426267281106,0.469387755102,0.37037037037,0.855072463768,0.506912442396,56.3955368693,0.435483870968,0.31797235023
Skal Labissiere,36,567,98,190,98,188,0,2,41,62,35,78,113,11,9,59,33,108,237,214.0,0.9,1.1,2.0,18.5,7.3,14.6,11.1,3.6,0.9,10.3,13.1,22.1,-0.4,5.6,5.2,6.913580247,13.40388007,6.913580247,13.2627866,0.0,0.141093474,2.892416226,4.373897707,2.469135802,5.502645503,7.971781305,0.776014109,0.634920635,4.162257496,2.328042328,7.619047619,16.71957672,0.515789473684,0.521276595745,0.0,0.661290322581,0.515789473684,54.5379234168,0.0105263157895,0.326315789474
Smush Parker,28,980,153,353,96,179,57,174,100,137,0,0,122,125,64,7,0,0,463,0.0,2.1,0.6,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.244897959,14.40816327,3.918367347,7.306122449,2.326530612,7.102040816,4.081632653,5.591836735,0.0,0.0,4.979591837,5.102040816,2.612244898,0.285714286,0.0,0.0,18.89795918,0.43342776204,0.536312849162,0.327586206897,0.729927007299,0.514164305949,56.0152922958,0.492917847025,0.388101983003
Solomon Alabi,32,820,133,249,133,249,0,0,108,136,79,119,198,16,20,75,61,75,374,343.0,2.2,2.1,4.3,24.0,11.6,15.7,13.8,4.4,1.4,10.4,16.3,22.8,0.0,0.0,0.0,6.487804878,12.14634146,6.487804878,12.14634146,0.0,0.0,5.268292683,6.634146341,3.853658537,5.804878049,9.658536585,0.780487805,0.975609756,3.658536585,2.975609756,3.658536585,18.24390244,0.534136546185,0.534136546185,0.0,0.794117647059,0.534136546185,60.5491516643,0.0,0.546184738956
Solomon Hill,139,4030,487,1012,372,705,115,307,341,458,250,523,773,304,127,49,290,339,1430,1481.0,9.0,6.0,15.0,17.00275434,7.711215881,15.04898263,11.41766749,15.3671464,1.840322581,1.134019851,19.94573201,19.16858561,3.472679901,2.553473945,6.026153846,4.833746898,10.04466501,3.692307692,6.99751861,1.141439206,3.047146402,3.384615385,4.545905707,2.481389578,5.191066998,7.672456576,3.017369727,1.260545906,0.486352357,2.878411911,3.364764268,14.19354839,0.481225296443,0.527659574468,0.374592833876,0.744541484716,0.538043478261,58.9195068891,0.303359683794,0.45256916996
Solomon Jones,59,1838,216,428,216,426,0,2,149,215,0,0,470,61,38,153,0,0,581,0.0,2.7,3.7,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.700761698,9.314472252,4.700761698,9.270946681,0.0,0.043525571,3.24265506,4.678998912,0.0,0.0,10.22850925,1.327529924,0.826985854,3.329706202,0.0,0.0,12.64417845,0.504672897196,0.507042253521,0.0,0.693023255814,0.504672897196,55.5874473785,0.00467289719626,0.502336448598
Sonny Weems,69,2153,358,757,265,503,93,254,112,146,0,0,319,162,90,23,96,0,921,0.0,4.2,3.2,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0,0.0,6.651184394,14.06409661,4.92336275,9.345099861,1.727821644,4.718996749,2.080817464,2.712494194,0.0,0.0,5.926614027,3.009753832,1.672085462,0.427310729,1.783557826,0.0,17.1110079,0.472919418758,0.526838966203,0.366141732283,0.767123287671,0.534346103038,56.073742146,0.335535006605,0.1928665786
Speedy Claxton,88,2975,523,1130,460,939,63,191,402,533,0,0,422,436,221,25,264,230,1511,0.0,7.6,7.3,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,7.031932773,15.19327731,6.18487395,12.62521008,0.847058824,2.568067227,5.405042017,7.166386555,0.0,0.0,5.67394958,5.862184874,2.971428571,0.336134454,3.549579832,3.092436975,20.31596639,0.462831858407,0.4898828541,0.329842931937,0.754221388368,0.490707964602,55.3674552223,0.169026548673,0.471681415929
Spencer Dinwiddie,86,2590,290,690,175,392,115,298,420,506,42,246,288,227,97,29,153,181,1115,1089.0,8.4,3.9,12.4,21.33976834,2.132509653,11.0453668,6.677374517,20.20945946,2.360540541,1.03969112,13.92525097,21.13996139,6.234864865,1.708108108,7.884401544,4.478764479,10.65637066,2.702702703,6.054054054,1.776061776,4.602316602,6.486486486,7.814671815,0.648648649,3.799227799,4.447876448,3.505791506,1.498069498,0.447876448,2.362934363,2.795366795,17.22007722,0.420289855072,0.446428571429,0.385906040268,0.830039525692,0.503623188406,61.0865182328,0.431884057971,0.733333333333
Spencer Hawes,31,896,193,363,192,360,1,3,74,98,0,0,197,60,16,54,0,0,461,0.0,2.0,2.4,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.616071429,16.20535714,8.571428571,16.07142857,0.044642857,0.133928571,3.303571429,4.375,0.0,0.0,8.794642857,2.678571429,0.714285714,2.410714286,0.0,0.0,20.58035714,0.531680440771,0.533333333333,0.333333333333,0.755102040816,0.53305785124,56.756623658,0.00826446280992,0.269972451791
Stanley Johnson,38,1081,174,390,131,274,43,116,132,178,75,172,247,63,57,15,82,100,523,509.0,2.8,2.9,5.7,22.5,8.9,19.1,14.1,11.6,3.2,1.6,14.7,26.6,4.8,5.4,10.2,6.438482886,14.43108233,4.847363552,10.13876041,1.591119334,4.292321924,4.884366327,6.586493987,2.775208141,6.364477336,9.139685476,2.331174838,2.109158187,0.555041628,3.034227567,3.700277521,19.35245143,0.446153846154,0.478102189781,0.370689655172,0.741573033708,0.501282051282,55.8378886232,0.297435897436,0.45641025641
Stephane Lasme,118,2861,378,635,378,635,0,0,255,410,0,0,758,103,88,399,0,0,1011,0.0,6.9,9.2,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.284865432,8.87801468,5.284865432,8.87801468,0.0,0.0,3.565186998,5.732261447,0.0,0.0,10.59769311,1.440055925,1.230339042,5.578469067,0.0,0.0,14.13491786,0.595275590551,0.595275590551,0.0,0.621951219512,0.595275590551,61.9941133186,0.0,0.645669291339
Stephen Curry,104,3387,871,1866,457,862,414,1004,479,547,0,0,473,388,221,28,219,0,2635,0.0,18.0,9.3,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,10.28638913,22.03720106,5.397106584,10.18010038,4.889282551,11.85710068,5.656923531,6.459994095,0.0,0.0,5.586064364,4.582226159,2.609979333,0.330676115,2.58635961,0.0,31.11898435,0.466773847803,0.530162412993,0.41235059761,0.875685557587,0.577706323687,62.5391611445,0.538049303323,0.293140407288
Stephen Graham,119,1862,253,552,193,396,60,156,174,233,0,0,294,147,59,14,0,0,740,0.0,3.5,2.4,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.435016112,11.85821697,4.146079484,8.50698174,1.288936627,3.351235231,3.737916219,5.005370569,0.0,0.0,6.315789474,3.157894737,1.26745435,0.30075188,0.0,0.0,15.89688507,0.458333333333,0.487373737374,0.384615384615,0.74678111588,0.51268115942,56.5299761657,0.282608695652,0.422101449275
Stephen Zimmerman,26,680,102,214,97,197,5,17,63,101,56,171,227,22,14,51,54,79,272,264.0,0.5,1.6,2.1,17.6,8.8,26.5,17.7,6.4,1.1,7.5,17.1,21.9,-3.8,4.6,0.8,6.0,12.58823529,5.705882353,11.58823529,0.294117647,1.0,3.705882353,5.941176471,3.294117647,10.05882353,13.35294118,1.294117647,0.823529412,3.0,3.176470588,4.647058824,16.0,0.476635514019,0.492385786802,0.294117647059,0.623762376238,0.488317757009,52.6234329051,0.0794392523364,0.471962616822
Steve Blake,138,4313,374,932,192,454,182,478,209,271,0,0,465,972,234,38,453,290,1139,0.0,5.0,8.4,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0.0,0.0,0.0,0.0,3.468583353,8.643635521,1.780663112,4.210526316,1.687920241,4.433109205,1.938325991,2.513331788,0.0,0.0,4.312543473,9.014607002,2.170183167,0.352422907,4.201252029,2.689543241,10.56341294,0.401287553648,0.422907488987,0.380753138075,0.771217712177,0.498927038627,54.1741181842,0.512875536481,0.290772532189
Steve Goodrich,83,2069,318,543,287,456,31,87,152,213,0,0,279,135,46,63,191,243,819,0.0,10.8,5.7,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,0.0,0.0,0.0,6.147897535,10.49782504,5.54857419,8.815853069,0.599323345,1.681971967,2.93861769,4.117931368,0.0,0.0,5.393910102,2.609956501,0.889318511,1.2179797,3.692605123,4.697921701,15.8337361,0.585635359116,0.629385964912,0.35632183908,0.713615023474,0.614180478821,64.3139841689,0.160220994475,0.39226519337
Steve Novak,126,3401,485,1064,131,296,354,768,243,261,0,0,524,123,64,9,0,0,1567,0.0,13.1,3.1,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.704204646,12.51396648,1.540723317,3.481329021,4.163481329,9.03263746,2.857982946,3.069685387,0.0,0.0,6.162893267,1.446633343,0.752719788,0.10585122,0.0,0.0,18.42987357,0.455827067669,0.442567567568,0.4609375,0.931034482759,0.622180451128,66.4636422246,0.721804511278,0.24530075188
Steven Adams,32,749,100,175,100,175,0,0,31,70,90,113,203,20,21,65,35,52,231,228.0,1.6,1.9,3.5,23.2,15.3,21.0,18.0,5.4,1.9,11.2,14.4,17.7,3.0,8.8,11.9,5.340453939,9.345794393,5.340453939,9.345794393,0.0,0.0,1.655540721,3.738317757,4.806408545,6.034712951,10.8411215,1.068090788,1.121495327,3.47129506,1.869158879,2.777036048,12.3364486,0.571428571429,0.571428571429,0.0,0.442857142857,0.571428571429,56.1224489796,0.0,0.4
Steven Hill,132,2580,225,382,225,381,0,1,83,160,0,0,438,43,93,318,35,0,533,0.0,3.0,9.2,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,0.0,0.0,0.0,0.0,3.488372093,5.92248062,3.488372093,5.906976744,0.0,0.015503876,1.286821705,2.480620155,0.0,0.0,6.790697674,0.666666667,1.441860465,4.930232558,0.542635659,0.0,8.263565891,0.589005235602,0.590551181102,0.0,0.51875,0.589005235602,58.908045977,0.00261780104712,0.418848167539
Steven Hunter,63,1552,252,430,252,428,0,2,120,200,0,0,297,24,11,128,101,141,624,0.0,3.8,4.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1,0.0,0.0,0.0,0.0,6.494845361,11.08247423,6.494845361,11.03092784,0.0,0.051546392,3.092783505,5.154639175,0.0,0.0,7.654639175,0.618556701,0.283505155,3.298969072,2.603092784,3.634020619,16.08247423,0.586046511628,0.588785046729,0.0,0.6,0.586046511628,60.2316602317,0.0046511627907,0.46511627907
Steven Smith,107,3841,707,1526,593,1176,114,350,412,519,0,0,872,180,129,72,0,0,1940,0.0,8.6,5.6,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0,0.0,7.362665972,15.89169487,6.175475137,12.24681073,1.187190836,3.644884145,4.290549336,5.404842489,0.0,0.0,9.080968498,1.874511846,1.343400156,0.749804738,0.0,0.0,20.20307212,0.463302752294,0.50425170068,0.325714285714,0.793834296724,0.500655307995,55.2908183041,0.229357798165,0.340104849279
Stromile Swift,50,1332,253,452,245,419,8,33,157,256,0,0,348,37,65,130,126,131,671,0.0,4.1,5.1,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,7.597597598,13.57357357,7.357357357,12.58258258,0.24024024,0.990990991,4.714714715,7.687687688,0.0,0.0,10.45045045,1.111111111,1.951951952,3.903903904,3.783783784,3.933933934,20.15015015,0.559734513274,0.584725536993,0.242424242424,0.61328125,0.568584070796,59.4183904789,0.0730088495575,0.566371681416
T.J. Ford,66,2178,282,695,259,594,23,101,266,332,0,0,253,527,138,9,238,174,853,0.0,2.0,5.3,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,0.0,0.0,0.0,5.179063361,12.76400367,4.756657484,10.90909091,0.422405877,1.854912764,4.885215794,6.097337006,0.0,0.0,4.646464646,9.678604224,2.534435262,0.165289256,4.370982553,3.195592287,15.66574839,0.405755395683,0.436026936027,0.227722772277,0.801204819277,0.422302158273,50.708612736,0.145323741007,0.477697841727
T.J. McConnell,139,4425,550,1123,412,760,138,363,176,235,94,444,538,751,324,24,281,258,1414,1600.0,10.3,9.9,20.2,40.78103764,5.112016539,24.07461169,14.45427852,63.18253287,8.785230584,1.208740411,37.08511648,34.74068097,9.443674267,8.34521286,17.84092044,4.971751412,10.15141243,3.724293785,6.870056497,1.247457627,3.281355932,1.590960452,2.124293785,0.849717514,4.013559322,4.863276836,6.788700565,2.928813559,0.216949153,2.540112994,2.33220339,12.7819209,0.489759572573,0.542105263158,0.380165289256,0.748936170213,0.551202137133,57.6484018265,0.323241317898,0.209260908281
T.J. Warren,70,2182,528,951,483,808,45,143,195,298,187,209,396,68,105,36,117,174,1296,1155.0,8.1,2.5,10.6,27.92548121,10.28084326,11.0127406,10.6751604,7.431897342,2.883684693,1.670210816,9.640421632,28.57791017,7.69431714,0.673052246,8.367369386,9.679193401,17.4335472,8.854262145,14.81209899,0.824931256,2.621448213,3.574702108,5.462878093,3.428047663,3.831347388,7.25939505,1.246562786,1.924839597,0.659945005,2.144821265,3.189734189,23.75802017,0.555205047319,0.597772277228,0.314685314685,0.654362416107,0.578864353312,59.8824529627,0.150368033649,0.313354363828
Tamar Slay,114,3279,626,1414,375,764,251,650,289,386,0,0,507,249,142,53,279,288,1792,0.0,8.3,3.9,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,0.0,0.0,0.0,0.0,7.636474535,17.24916133,4.574565416,9.319914608,3.061909119,7.929246722,3.525465081,4.708752669,0.0,0.0,6.184812443,3.037511436,1.732235438,0.646538579,3.40347667,3.51326624,21.86032327,0.442715700141,0.490837696335,0.386153846154,0.748704663212,0.531471004243,56.5713708455,0.459688826025,0.272984441301
Tang Hamilton,94,2560,443,919,328,569,115,350,180,259,0,0,586,83,80,43,0,0,1181,0.0,6.2,4.7,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.921875,14.359375,5.125,8.890625,1.796875,5.46875,2.8125,4.046875,0.0,0.0,9.15625,1.296875,1.25,0.671875,0.0,0.0,18.453125,0.48204570185,0.576449912127,0.328571428571,0.694980694981,0.544613710555,57.165814746,0.38084874864,0.281828073993
Tarence Kinsey,123,3062,424,1006,295,644,129,362,227,308,0,0,404,193,143,35,0,0,1204,0.0,4.1,5.2,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.538863488,13.14173743,3.853690398,8.41280209,1.685173089,4.728935336,2.965382103,4.023514043,0.0,0.0,5.277596342,2.521227956,1.868060091,0.457217505,0.0,0.0,15.72828217,0.421471172962,0.458074534161,0.35635359116,0.737012987013,0.485586481113,52.7367019413,0.359840954274,0.306163021869
Tarik Black,135,2797,443,722,443,721,0,1,244,440,267,362,629,41,81,146,158,425,1130,1035.0,6.6,4.8,11.4,40.10965547,23.57379838,35.16333475,29.71093152,6.866567418,3.125095704,9.57443641,29.23462356,37.30914504,5.485325393,5.709953211,11.1670353,6.335359314,10.32534859,6.335359314,10.31104755,0.0,0.014301037,3.489452985,6.292456203,3.818376832,5.176975331,8.995352163,0.58634251,1.158383983,2.087951376,2.259563818,6.077940651,16.16017161,0.613573407202,0.614424410541,0.0,0.554545454545,0.613573407202,61.7081695063,0.00138504155125,0.609418282548
Taurean Green,111,3236,317,791,131,313,186,478,354,413,0,0,242,400,124,7,0,0,1174,0.0,7.4,4.1,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9184178,9.77750309,1.619283066,3.868974042,2.299134734,5.908529048,4.375772559,5.105067985,0.0,0.0,2.991347342,4.944375773,1.532756489,0.086526576,0.0,0.0,14.51174289,0.400758533502,0.418530351438,0.389121338912,0.857142857143,0.518331226296,60.3462455794,0.604298356511,0.522123893805
Taurean Prince,129,2604,468,1017,338,671,130,346,255,355,202,345,547,145,121,63,221,271,1321,1200.0,6.2,4.4,10.7,20.59961598,10.3281106,16.12688172,13.25337942,10.11927803,2.639170507,1.960368664,16.77258065,26.45798771,3.594546851,1.769585253,5.397465438,7.188940092,15.62211982,5.192012289,10.30721966,1.996927803,5.314900154,3.917050691,5.453149002,3.102918587,5.299539171,8.402457757,2.22734255,1.858678955,0.967741935,3.394777266,4.162826421,20.29185868,0.46017699115,0.503725782414,0.375722543353,0.718309859155,0.524090462144,56.2990112513,0.340216322517,0.349065880039
Tayshaun Prince,135,4018,648,1419,444,798,204,621,275,370,0,0,757,254,110,142,224,195,1775,0.0,8.4,9.8,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,0.0,0.0,0.0,0.0,6.450970632,14.12643106,4.420109507,7.944250871,2.030861125,6.182180189,2.737680438,3.683424589,0.0,0.0,7.536087606,2.528621205,1.095072175,1.413638626,2.229965157,1.941264311,17.67048283,0.45665961945,0.556390977444,0.328502415459,0.743243243243,0.528541226216,56.1069667467,0.437632135307,0.260747004933
Terence Morris,104,3095,553,1126,465,864,88,262,303,382,0,0,812,204,135,227,228,262,1497,0.0,7.7,10.6,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0.0,0.0,0.0,0.0,7.147011309,14.55250404,6.009693053,11.16639742,1.137318255,3.386106624,3.915993538,4.936995153,0.0,0.0,10.49434572,2.636510501,1.744749596,2.933764136,2.946688207,3.386106624,19.34733441,0.491119005329,0.538194444444,0.335877862595,0.793193717277,0.530195381883,57.8403189911,0.232682060391,0.339253996448
Terrance Roberson,94,2737,418,978,234,458,184,520,175,232,0,0,477,235,124,26,218,215,1195,0.0,5.1,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,0.0,0.0,6.108878334,14.29302156,3.419802704,6.693459993,2.68907563,7.599561564,2.557544757,3.390573621,0.0,0.0,6.971136281,3.434417245,1.812203142,0.379978078,3.18597004,3.142126416,17.46437706,0.427402862986,0.510917030568,0.353846153846,0.754310344828,0.521472392638,55.3199762981,0.531697341513,0.237218813906
Terrence Jones,76,2311,383,820,341,692,42,128,256,401,188,420,608,111,92,140,137,182,1064,1047.0,6.2,5.5,11.7,24.87897014,9.879792298,19.71938555,15.02371268,9.47196019,2.458762441,5.896495024,12.02102986,25.19835569,3.590307226,5.410514929,9.000822155,6.629164864,14.19299005,5.902206837,11.97749892,0.726958027,2.215491129,4.430982259,6.940718304,3.254002596,7.269580268,10.52358286,1.921246214,1.592384249,2.423193423,2.371267849,3.15015145,18.41627001,0.467073170732,0.492774566474,0.328125,0.638403990025,0.492682926829,53.3900686444,0.156097560976,0.489024390244
Terrence Ross,69,1681,317,700,201,381,116,319,97,127,77,244,321,82,63,45,94,168,847,748.0,4.7,2.7,7.4,21.06531826,4.911659726,16.76591315,10.61225461,9.341106484,2.123616895,2.647233789,10.90642475,23.85365854,4.782212968,2.023616895,6.805829863,7.54312909,16.65675193,4.782867341,9.066032124,2.760261749,7.59071981,2.308149911,3.022010708,1.832242713,5.806067817,7.638310529,1.951219512,1.499107674,1.070791196,2.236763831,3.997620464,20.15466984,0.452857142857,0.527559055118,0.363636363636,0.763779527559,0.535714285714,56.0274117585,0.455714285714,0.181428571429
Terry Rozier,73,1959,307,753,223,499,84,254,176,228,71,243,314,175,110,8,101,116,874,853.0,4.6,4.9,9.5,19.33430322,4.185911179,13.77136294,8.92863706,17.70612557,3.30704441,0.37136294,9.220214395,22.33292496,3.992496172,3.63568147,7.628177642,6.268504339,15.37519142,4.553343543,10.18887187,1.715160796,5.186319551,3.59367024,4.655436447,1.449719245,4.961715161,6.411434405,3.573251659,2.2460439,0.163348647,2.062276672,2.368555385,17.84583971,0.40770252324,0.446893787575,0.330708661417,0.771929824561,0.463479415671,51.2117376834,0.337317397078,0.302788844622
Thaddeus Young,31,917,177,370,138,277,39,93,52,70,0,0,151,63,39,12,0,0,445,0.0,1.8,1.5,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.72082879,16.13958561,6.019629226,12.08287895,1.701199564,4.056706652,2.268266085,3.053435115,0.0,0.0,6.586695747,2.748091603,1.701199564,0.52344602,0.0,0.0,19.41112323,0.478378378378,0.498194945848,0.41935483871,0.742857142857,0.531081081081,55.5139720559,0.251351351351,0.189189189189
Theron Smith,99,3254,556,1160,438,841,118,319,369,509,0,0,882,148,88,39,0,0,1599,0.0,8.3,5.6,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.834665028,14.25937308,5.384142594,10.33804548,1.450522434,3.921327597,4.535955747,6.256914567,0.0,0.0,10.84204057,1.819299324,1.081745544,0.479409957,0.0,0.0,19.65580824,0.479310344828,0.520808561237,0.369905956113,0.724950884086,0.530172413793,57.769010665,0.275,0.438793103448
